ENSEMBL	SYMBOL	log2FoldChange	lfcSE	stat	pvalue	padj	foldChange
ENSG00000205777.17	GAGE1	NA	NA	NA	NA	NA	NA
ENSG00000205784.2	ARRDC5	-0.0251995682474263	0.043782819788011	-0.575558366716405	0.564913728681502	NA	-1.01762044997477
ENSG00000205795.4	CYS1	-0.308163573733535	0.188982105172832	-1.63064949166328	0.102964299782706	0.274259453057572	-1.23813066296641
ENSG00000205808.5	PLPP6	-0.115198221247749	0.122386052158979	-0.941269198700085	0.346566922982771	0.568369739590689	-1.08312385272825
ENSG00000205809.9	KLRC2	NA	NA	NA	NA	NA	NA
ENSG00000205810.8	KLRC3	0.000938525532666567	0.0432914967442225	0.0216792119295764	0.982703846353068	NA	1.0006507479715
ENSG00000205832.7	C16orf96	-0.0664329137774103	0.13286604318225	-0.499999188553282	0.617075648816597	NA	-1.04712444857298
ENSG00000205835.8	GMNC	0.0527096418443503	0.0647869783876312	0.813583889172602	0.415883370438591	NA	1.03721116546661
ENSG00000205838.12	TTC23L	-0.0923316995645015	0.122333806046235	-0.754752120845528	0.450397726867268	NA	-1.0660918201181
ENSG00000205846.3	CLEC6A	NA	NA	NA	NA	NA	NA
ENSG00000205853.10	RFPL3S	0.0169075680424577	0.185243702859982	0.0912720258849364	0.927276445299721	0.966088257485517	1.01178837473071
ENSG00000205856.3	C22orf42	-0.00758318065932081	0.034721776384648	-0.218398407250663	0.827118706418463	NA	-1.00527009866523
ENSG00000205857.1	NANOGNB	NA	NA	NA	NA	NA	NA
ENSG00000205858.9	LRRC72	-0.00758318065932081	0.034721776384648	-0.218398407250663	0.827118706418463	NA	-1.00527009866523
ENSG00000205863.9	C1QTNF9B	-0.0169517057902474	0.0540271319725945	-0.313762829365924	0.753701177577265	NA	-1.01181932981267
ENSG00000205864.1	KRTAP5-6	NA	NA	NA	NA	NA	NA
ENSG00000205867.3	KRTAP5-2	NA	NA	NA	NA	NA	NA
ENSG00000205869.2	KRTAP5-1	-0.0520915733939695	0.0915807999131795	-0.568804525002549	0.569488803495048	NA	-1.03676690650781
ENSG00000205882.8	DEFB134	NA	NA	NA	NA	NA	NA
ENSG00000205883.2	DEFB135	NA	NA	NA	NA	NA	NA
ENSG00000205884.2	DEFB136	NA	NA	NA	NA	NA	NA
ENSG00000205899.3	BHLHA9	0.00878482169829756	0.034721776384648	0.253006113540369	0.800263488944357	NA	1.00610775110075
ENSG00000205903.6	ZNF316	-0.0457046026310516	0.0960419552521741	-0.475881634344559	0.634158707038738	0.793580209573009	-1.03218716954456
ENSG00000205916.11	DAZ4	NA	NA	NA	NA	NA	NA
ENSG00000205922.4	ONECUT3	-0.0750861541555953	0.0599239886798426	-1.25302330184928	0.210197226596441	NA	-1.05342394193136
ENSG00000205923.3	CEMP1	NA	NA	NA	NA	NA	NA
ENSG00000205927.4	OLIG2	NA	NA	NA	NA	NA	NA
ENSG00000205929.9	C21orf62	-0.0128037121641747	0.0904987197039081	-0.141479483975747	0.88749116642642	NA	-1.00891435529137
ENSG00000205937.11	RNPS1	0.154514317097475	0.0992976770390406	1.55607182066027	0.119691014950478	0.304029656726023	1.11304684822314
ENSG00000205944.11	DAZ2	NA	NA	NA	NA	NA	NA
ENSG00000205978.5	NYNRIN	0.483918905236439	0.179267731480651	2.69942003080833	0.00694604471674746	0.0450595860098034	1.3985374678894
ENSG00000205981.6	DNAJC19	-0.145000723391914	0.115837607039105	-1.2517586222492	0.210657831766915	0.426357915250018	-1.10573120775263
ENSG00000206013.2	IFITM5	0.0338148211789182	0.116440848366557	0.290403425028893	0.771507623760395	NA	1.02371549178746
ENSG00000206026.7	SMIM21	NA	NA	NA	NA	NA	NA
ENSG00000206043.6	C18orf63	-0.0183334217335401	0.0374147749256804	-0.490004864921868	0.624130456299808	NA	-1.01278884627413
ENSG00000206047.2	DEFA1	NA	NA	NA	NA	NA	NA
ENSG00000206052.10	DOK6	-0.0387728772996388	0.106067974867187	-0.365547445854303	0.714702796820214	NA	-1.02723970885669
ENSG00000206053.12	HN1L	-0.274462688809188	0.0874032467218278	-3.14018871269967	0.0016883903502034	0.0160664879321848	-1.20954352808666
ENSG00000206069.5	TMEM211	NA	NA	NA	NA	NA	NA
ENSG00000206072.12	SERPINB11	NA	NA	NA	NA	NA	NA
ENSG00000206073.10	SERPINB4	NA	NA	NA	NA	NA	NA
ENSG00000206075.13	SERPINB5	0.0706580275021369	0.0841086406864131	0.840080483116771	0.400863262158972	NA	1.05019557900905
ENSG00000206077.10	ZDHHC11B	0.0688191955741343	0.128914317517907	0.533836713401323	0.593454510720137	NA	1.04885787219205
ENSG00000206102.2	KRTAP19-8	NA	NA	NA	NA	NA	NA
ENSG00000206104.2	KRTAP20-3	NA	NA	NA	NA	NA	NA
ENSG00000206105.2	KRTAP20-4	NA	NA	NA	NA	NA	NA
ENSG00000206106.2	KRTAP22-2	NA	NA	NA	NA	NA	NA
ENSG00000206107.2	KRTAP27-1	NA	NA	NA	NA	NA	NA
ENSG00000206113.8	CFAP99	-0.0340280411517085	0.0881074193284315	-0.386210848201837	0.699340520161287	NA	-1.02386680077083
ENSG00000206127.10	GOLGA8O	NA	NA	NA	NA	NA	NA
ENSG00000206150.3	RNASE13	-0.0183334217335401	0.0374147749256804	-0.490004864921868	0.624130456299808	NA	-1.01278884627413
ENSG00000206172.8	HBA1	-0.00412270768242444	0.0809846283398923	-0.0509072865670439	0.959399399199571	NA	-1.00286173016078
ENSG00000206177.6	HBM	0.029403641044834	0.0455624095035039	0.64534868469967	0.518701249714175	NA	1.02059016272966
ENSG00000206181.5	TCEB3B	0.217495008425463	0.157811980182865	1.37819073161264	0.168144408082174	NA	1.16271298183138
ENSG00000206190.11	ATP10A	NA	NA	NA	NA	NA	NA
ENSG00000206199.9	ANKUB1	0.0938062320524959	0.0956420658226032	0.980805163979703	0.32668883123757	NA	1.06718199551343
ENSG00000206203.4	TSSK2	NA	NA	NA	NA	NA	NA
ENSG00000206260.3	PRR23A	NA	NA	NA	NA	NA	NA
ENSG00000206262.8	FOXL2NB	-0.0251995682474263	0.043782819788011	-0.575558366716405	0.564913728681502	NA	-1.01762044997477
ENSG00000206344.6	HCG27	-0.340984207768688	0.170489579064135	-2.00002961846962	0.0454970657314814	0.162892165714957	-1.26662038878914
ENSG00000206384.10	COL6A6	-0.0195270460186209	0.12035444394506	-0.162246157088597	0.871112013186355	NA	-1.01362713126019
ENSG00000206418.3	RAB12	0.171526686108056	0.107814394411022	1.590944205967	0.111622132782885	0.289844857982598	1.12624967217816
ENSG00000206422.2	LRRC30	NA	NA	NA	NA	NA	NA
ENSG00000206432.4	TMEM200C	NA	NA	NA	NA	NA	NA
ENSG00000206483.5	TXNRD3NB	NA	NA	NA	NA	NA	NA
ENSG00000206503.11	HLA-A	0.233087566502999	0.110323054815448	2.1127729547819	0.0346202055565614	0.135881610531812	1.1753476657146
ENSG00000206527.9	HACD2	0.0484278880366454	0.0810358059128433	0.597610988020915	0.550099530768808	0.735369750855859	1.03413740494655
ENSG00000206530.8	CFAP44	-0.203530015659965	0.12235281020133	-1.66346825483663	0.0962187402475462	0.264230261473433	-1.15151245496245
ENSG00000206531.10	CD200R1L	-0.0075831806593208	0.034721776384648	-0.218398407250663	0.827118706418463	NA	-1.00527009866523
ENSG00000206535.7	LNP1	0.106790439092313	0.111265343165363	0.959781689915796	0.33716509944166	0.56077847109871	1.07682994822652
ENSG00000206536.1	OR5K3	NA	NA	NA	NA	NA	NA
ENSG00000206538.7	VGLL3	0.0174516782523686	0.0683116182915747	0.255471597494288	0.798358877862866	NA	1.0121700411239
ENSG00000206549.12	PRSS50	NA	NA	NA	NA	NA	NA
ENSG00000206557.5	TRIM71	0.00273944241989868	0.10567444985327	0.0259234131211701	0.979318425350083	NA	1.00190064072185
ENSG00000206559.7	ZCWPW2	-0.00438294747093203	0.133385238781119	-0.0328593142013586	0.973786777825217	NA	-1.00304264716497
ENSG00000206560.10	ANKRD28	-0.071516103015352	0.0963832701438571	-0.741997059330011	0.458089117287151	0.664105502557311	-1.05082039238044
ENSG00000206561.12	COLQ	0.381440048343714	0.173232914625318	2.20189130436743	0.027672987381466	0.116528064177503	1.30264145842128
ENSG00000206562.11	METTL6	-0.0300470091644438	0.0933904690267518	-0.321735284955436	0.747653244435742	0.866974986345689	-1.02104539518379
ENSG00000206579.8	XKR4	0.00878482169829756	0.034721776384648	0.253006113540369	0.800263488944357	NA	1.00610775110075
ENSG00000211445.11	GPX3	0.0290125530798223	0.160300763790719	0.180988239817121	0.856376806841778	0.928287997023105	1.02031353709249
ENSG00000211448.11	DIO2	0.00581050386880765	0.133354433666602	0.0435718836565603	0.965245663996666	NA	1.0040356557903
ENSG00000211450.9	C11orf31	0.121790729829677	0.102801946846555	1.184712289656	0.236131221681899	0.455801633517734	1.08808459808065
ENSG00000211452.10	DIO1	-0.0436537139030016	0.173921306823163	-0.250996929015644	0.801816483497938	0.897644026620803	-1.0307208880194
ENSG00000211455.7	STK38L	0.106754505152205	0.110954132256277	0.962149881048397	0.335974320771769	0.55991276023856	1.07680312740862
ENSG00000211456.10	SACM1L	-0.347017043300469	0.150506585251601	-2.30566019898972	0.0211296267057748	0.0964536836471218	-1.27192803259656
ENSG00000211460.11	TSN	0.105652059833631	0.0847381367016113	1.24680650231505	0.212468455725737	0.428096925266041	1.07598059521915
ENSG00000211584.13	SLC48A1	0.15320607632536	0.116597411309311	1.31397493825084	0.188854638218359	0.400030192823319	1.11203799104052
ENSG00000212122.3	TSSK1B	NA	NA	NA	NA	NA	NA
ENSG00000212123.3	PRR22	0.212184862582103	0.136335394625943	1.55634465403695	0.119626158402307	0.30398748884846	1.15844123584344
ENSG00000212124.2	TAS2R19	0.0661140195362738	0.132310653298711	0.499687802062404	0.617294922744597	NA	1.04689301708919
ENSG00000212126.3	TAS2R50	-0.0113704288467435	0.0834567267851523	-0.136243407628663	0.891628860748203	NA	-1.00791252053226
ENSG00000212127.5	TAS2R14	-0.0403536812174508	0.188844869800479	-0.213686933937288	0.83079120121559	0.913362857252637	-1.02836590288498
ENSG00000212128.2	TAS2R13	0.106777701338987	0.0818775240768397	1.30411492705592	0.192194400142137	NA	1.07682044078848
ENSG00000212643.2	ZRSR1	0.00892990286813659	0.0799609313609715	0.11167832485372	0.911078466062928	NA	1.0062089330034
ENSG00000212657.1	KRTAP16-1	NA	NA	NA	NA	NA	NA
ENSG00000212658.1	KRTAP29-1	NA	NA	NA	NA	NA	NA
ENSG00000212659.1	KRTAP9-6	NA	NA	NA	NA	NA	NA
ENSG00000212710.4	CTAGE1	0.00878482169829756	0.034721776384648	0.253006113540369	0.800263488944357	NA	1.00610775110075
ENSG00000212719.10	C17orf51	0.0264005096537561	0.0896809680884685	0.294382523031113	0.768465620153875	0.879612823504921	1.01846789957272
ENSG00000212721.3	KRTAP4-11	NA	NA	NA	NA	NA	NA
ENSG00000212722.7	KRTAP4-9	NA	NA	NA	NA	NA	NA
ENSG00000212724.3	KRTAP2-3	NA	NA	NA	NA	NA	NA
ENSG00000212725.3	KRTAP2-1	NA	NA	NA	NA	NA	NA
ENSG00000212747.4	FAM127C	NA	NA	NA	NA	NA	NA
ENSG00000212807.1	OR2A42	NA	NA	NA	NA	NA	NA
ENSG00000212864.3	RNF208	-0.167370251843446	0.181431837618675	-0.922496591779096	0.356269607274489	0.576643507650933	-1.12300959317705
ENSG00000212899.2	KRTAP3-3	NA	NA	NA	NA	NA	NA
ENSG00000212900.2	KRTAP3-2	NA	NA	NA	NA	NA	NA
ENSG00000212901.3	KRTAP3-1	NA	NA	NA	NA	NA	NA
ENSG00000212907.2	MT-ND4L	0.620624249326783	0.188756846786675	3.28795622459293	0.00100917529912542	0.0111238841589511	1.53754032593962
ENSG00000212916.4	MAP10	0.192208512863679	0.168516150292434	1.14059401742877	0.25403890799875	0.475332254605464	1.1425113622017
ENSG00000212933.1	KRTAP12-4	NA	NA	NA	NA	NA	NA
ENSG00000212935.1	KRTAP10-3	NA	NA	NA	NA	NA	NA
ENSG00000212938.3	KRTAP6-3	NA	NA	NA	NA	NA	NA
ENSG00000212993.4	POU5F1B	-0.0075831806593208	0.034721776384648	-0.218398407250663	0.827118706418463	NA	-1.00527009866523
ENSG00000213015.8	ZNF580	0.385214597853466	0.146785992084034	2.62432806008447	0.00868201158527154	0.0525635098331745	1.30605404543354
ENSG00000213020.8	ZNF611	0.0908867767245686	0.107669593149721	0.844126684849505	0.398598617590608	0.614159735520495	1.06502461656182
ENSG00000213022.5	KLK9	NA	NA	NA	NA	NA	NA
ENSG00000213023.9	SYT3	0.00156884324988999	0.0737398529859802	0.0212753780535508	0.98302598486003	NA	1.00108803075187
ENSG00000213024.11	NUP62	0.335736146064804	0.103504097322748	3.24369908775598	0.00117988322453433	0.0124292213594549	1.26202120043765
ENSG00000213029.3	SPHAR	NA	NA	NA	NA	NA	NA
ENSG00000213030.5	CGB8	NA	NA	NA	NA	NA	NA
ENSG00000213047.11	DENND1B	-0.218230839468108	0.130786277282684	-1.66860655416026	0.0951953791149243	0.262386038387427	-1.16330616230488
ENSG00000213064.9	SFT2D2	-0.0843545430213447	0.114054118501972	-0.739601025629652	0.459542119160906	0.665643959451397	-1.0602132993288
ENSG00000213066.11	FGFR1OP	0.117627018249209	0.151797212719575	0.774895771416497	0.438401251029224	0.647300757262064	1.08494884244126
ENSG00000213077.5	FAM106A	-0.0919207491632028	0.104675141113403	-0.878152617569606	0.379860901590763	NA	-1.06578818805653
ENSG00000213079.9	SCAF8	0.153825076671746	0.0922164444837563	1.66808726505219	0.0952984048424019	0.262590493822059	1.11251522259315
ENSG00000213085.9	CFAP45	0.253731173232599	0.186308437221178	1.3618877224083	0.173233321441232	0.379931234078657	1.19228668508364
ENSG00000213088.9	ACKR1	NA	NA	NA	NA	NA	NA
ENSG00000213096.9	ZNF254	-0.559772221247718	0.12703378652837	-4.40648300381652	1.05062548008845e-05	0.000300154884889668	-1.47403647184914
ENSG00000213123.10	TCTEX1D2	-0.051380012573531	0.174956611161964	-0.293672883992744	0.769007876540185	0.879993663626684	-1.0362556821734
ENSG00000213139.7	CRYGS	0.0581597968693252	0.161273165245588	0.360629102682763	0.718376730534876	0.847693961600535	1.04113691048456
ENSG00000213145.9	CRIP1	-0.118283737444165	0.189010403121793	-0.625805434465671	0.531442566877319	0.721332780339502	-1.08544282689564
ENSG00000213160.9	KLHL23	0.0260817768109959	0.119317967072832	0.218590522876371	0.826969035929384	0.911137715405509	1.01824291556468
ENSG00000213171.2	LINGO4	NA	NA	NA	NA	NA	NA
ENSG00000213185.6	FAM24B	-0.162113895940112	0.15346608749608	-1.05634996359865	0.2908083570103	0.514447415048129	-1.11892543296318
ENSG00000213186.7	TRIM59	-0.265786825523053	0.115634968351465	-2.29849870944929	0.0215334212534386	0.0975897749539832	-1.20229158361993
ENSG00000213190.3	MLLT11	-0.131333326130091	0.10300703301538	-1.27499377746839	0.202311444455646	0.416354441146142	-1.09530550540026
ENSG00000213199.7	ASIC3	-0.587484442672069	0.155582976878546	-3.77602006632566	0.000159354158998309	0.00262788357227709	-1.50262440859501
ENSG00000213203.2	GIMAP1	NA	NA	NA	NA	NA	NA
ENSG00000213204.8	RP3-382I10.7	-0.0101197850403311	0.161162100744409	-0.0627925858101112	0.949931669886023	NA	-1.00703915970067
ENSG00000213213.13	CCDC183	0.0781643622436886	0.158092961285529	0.494420255070796	0.621009412088825	0.784730155133321	1.0556739807952
ENSG00000213214.4	ARHGEF35	-0.0881011427186825	0.169626527224762	-0.519383047923542	0.60349365040904	NA	-1.0629701931748
ENSG00000213218.9	CSH2	NA	NA	NA	NA	NA	NA
ENSG00000213221.4	DNLZ	0.0368043977786446	0.176777369644362	0.208196319770381	0.83507568203139	0.916074751233216	1.02583905149211
ENSG00000213231.12	TCL1B	0.161206776961549	0.143434404536417	1.12390592398367	0.261052937930206	NA	1.11822211075357
ENSG00000213240.8	RP11-458D21.5	NA	NA	NA	NA	NA	NA
ENSG00000213246.6	SUPT4H1	0.275986499421475	0.0870320878917962	3.17108903287026	0.00151868588688997	0.0149367084222691	1.21082175316326
ENSG00000213265.8	TSGA13	0.0255525632635529	0.0526969741749723	0.484896213940284	0.627749968182455	NA	1.01786946926607
ENSG00000213281.4	NRAS	-0.0779630143031287	0.114071348482037	-0.683458338492471	0.494317267178314	0.693607667800376	-1.0555266572487
ENSG00000213297.8	ZNF625-ZNF20	NA	NA	NA	NA	NA	NA
ENSG00000213316.9	LTC4S	-0.00758318065932081	0.034721776384648	-0.218398407250663	0.827118706418463	NA	-1.00527009866523
ENSG00000213337.8	ANKRD39	0.170598872732927	0.135506130045233	1.25897531481402	0.208039248224898	0.423568404280327	1.1255256012258
ENSG00000213339.8	QTRT1	-0.249307496822254	0.0936360812334426	-2.66251527763864	0.00775590487187866	0.0486081108340584	-1.18863642468733
ENSG00000213341.10	CHUK	-0.397305428473361	0.116670360020436	-3.40536729640476	0.000660751184025538	0.00809078478576871	-1.31704572019351
ENSG00000213347.10	MXD3	0.153051404769176	0.0909803017622881	1.68224771521495	0.0925208150886477	0.257663516644976	1.11191877566793
ENSG00000213366.12	GSTM2	-0.681109239470085	0.154663290259748	-4.4038196673962	1.06361366430224e-05	0.000301812354877116	-1.60337205998076
ENSG00000213380.13	COG8	0.136710159522845	0.0907859265935398	1.5058518941478	0.132105198118852	0.32318318273775	1.09939525630014
ENSG00000213390.10	ARHGAP19	-0.413025441281739	0.114005755756194	-3.62284727242204	0.000291377880416993	0.00427365531475401	-1.33147509299705
ENSG00000213397.10	HAUS7	-0.14363348625576	0.185481270127746	-0.774382697276307	0.438704512698802	0.647445022313718	-1.10468380647172
ENSG00000213398.7	LCAT	0.0129020041358466	0.133186463101512	0.0968717378282879	0.922828253170037	0.963567909843561	1.00898309577824
ENSG00000213401.8	MAGEA12	0.0193127391508285	0.0538358721063637	0.358733654628503	0.719794349133783	NA	1.0134765719832
ENSG00000213402.2	PTPRCAP	NA	NA	NA	NA	NA	NA
ENSG00000213413.2	PVRIG	0.121976325403378	0.135318043165529	0.901404739160836	0.367373162556286	NA	1.08822458378073
ENSG00000213416.3	KRTAP4-12	NA	NA	NA	NA	NA	NA
ENSG00000213417.3	KRTAP2-4	NA	NA	NA	NA	NA	NA
ENSG00000213420.7	GPC2	-0.0930621384558607	0.182185021476142	-0.510811139696508	0.60948330808654	0.776978670300751	-1.06663172083911
ENSG00000213424.8	KRT222	NA	NA	NA	NA	NA	NA
ENSG00000213445.8	SIPA1	-0.00527255976040023	0.114486123633141	-0.0460541382053915	0.963267099603765	0.981755454852796	-1.00366134634491
ENSG00000213462.4	ERV3-1	-0.197950578016914	0.132257852624854	-1.49670189019624	0.134470844223322	0.326498008550709	-1.14706772878859
ENSG00000213463.4	SYNJ2BP	0.305839109372954	0.104903708432565	2.91542705155705	0.00355202134158587	0.0274484603578684	1.23613739809778
ENSG00000213465.7	ARL2	-0.997342307572514	0.132113952272423	-7.54910658880272	4.38254100664476e-14	1.08265949299446e-11	-1.99631904748901
ENSG00000213512.1	GBP7	NA	NA	NA	NA	NA	NA
ENSG00000213516.9	RBMXL1	-0.314613692434654	0.0865069704108016	-3.6368594454369	0.00027598242625539	0.00411978979667258	-1.24367859138005
ENSG00000213523.9	SRA1	0.176359059821512	0.119069910306951	1.48113876433496	0.13856959995258	0.332414011767433	1.13002842252112
ENSG00000213533.11	TMEM110	-0.0812714204931835	0.156595173332048	-0.518990584217136	0.603767307336653	0.773133886079326	-1.05794998162848
ENSG00000213551.4	DNAJC9	-0.111678704518521	0.10683084973953	-1.04537879077823	0.295847935174879	0.519546065732598	-1.08048474582564
ENSG00000213563.6	C8orf82	-0.144089485591641	0.114567933922417	-1.25767726324904	0.208508498276973	0.423873245656255	-1.10503302421017
ENSG00000213578.5	CPLX3	NA	NA	NA	NA	NA	NA
ENSG00000213585.10	VDAC1	-0.12017606763733	0.0816415608179481	-1.47199620430224	0.141021902570799	0.335809811590961	-1.08686749659651
ENSG00000213588.5	ZBTB9	NA	NA	NA	NA	NA	NA
ENSG00000213593.9	TMX2	-0.13276994686742	0.0756754723978895	-1.75446472496844	0.0793509091560483	0.233626262400178	-1.09639674247737
ENSG00000213614.9	HEXA	0.046519094948431	0.0937669605139271	0.496113926413574	0.619814034180765	0.784214208670219	1.03277006881087
ENSG00000213619.9	NDUFS3	-0.119418656579121	0.0975392128207581	-1.22431433600525	0.220833670898572	0.43768980735171	-1.08629704380858
ENSG00000213625.8	LEPROT	0.104080990659968	0.0865276971717542	1.20286329189336	0.229029227486112	0.447760681988984	1.07480950929922
ENSG00000213626.11	LBH	-0.528953529750393	0.139331433405221	-3.79636896587453	0.0001468309159104	0.00246005136713797	-1.44288220983465
ENSG00000213638.5	ADAT3	0.103603972788056	0.130741902664591	0.792431276251537	0.428109248733617	0.639408756159185	1.07445418916668
ENSG00000213639.9	PPP1CB	-0.18288410327466	0.145730329784019	-1.25494880541137	0.209497345101583	0.424713994447518	-1.13515090785084
ENSG00000213648.10	SULT1A4	NA	NA	NA	NA	NA	NA
ENSG00000213654.9	GPSM3	0.149386554528484	0.146612588051076	1.01892038408354	0.308240765530733	0.531265548490318	1.10909777454475
ENSG00000213658.10	LAT	-0.0361250830447478	0.157091530202264	-0.229962003669038	0.818121295166426	NA	-1.02535613339578
ENSG00000213672.7	NCKIPSD	0.125747880797365	0.112293503511262	1.11981438698948	0.262792867118722	0.483621335835131	1.09107318911881
ENSG00000213676.10	ATF6B	0.293980298443359	0.125259982297898	2.34696104095085	0.0189272337211633	0.0898508732678734	1.22601811733926
ENSG00000213689.10	TREX1	NA	NA	NA	NA	NA	NA
ENSG00000213694.3	S1PR3	NA	NA	NA	NA	NA	NA
ENSG00000213699.8	SLC35F6	0.179470378639746	0.0933233444864796	1.92310273091153	0.0544671494565747	0.184075004292753	1.13246807365908
ENSG00000213714.1	FAM209B	-0.118748198665146	0.156572427605484	-0.75842343687968	0.448197531710913	NA	-1.08579233060051
ENSG00000213719.8	CLIC1	0.00740353835136287	0.0910989694624933	0.0812691778517978	0.935227885398294	0.96966757297157	1.00514493167383
ENSG00000213722.8	DDAH2	-0.528242504000515	0.136304264105953	-3.87546572710226	0.000106420958615186	0.00190725129102806	-1.44217126704626
ENSG00000213741.8	RPS29	-0.0744004017022256	0.149987775101261	-0.496043105193046	0.619863999061885	0.784214208670219	-1.05292333967382
ENSG00000213759.8	UGT2B11	NA	NA	NA	NA	NA	NA
ENSG00000213760.10	ATP6V1G2	0.0560925952255216	0.131623941017648	0.426157998247453	0.669992720729099	0.819060575244121	1.03964615972806
ENSG00000213762.10	ZNF134	-0.11013069062709	0.0877168693362749	-1.25552463808175	0.209288369781937	0.424482452978805	-1.0793260058872
ENSG00000213780.10	GTF2H4	-0.108139313851503	0.171234103891074	-0.631529066898338	0.52769464990984	NA	-1.07783722137345
ENSG00000213782.7	DDX47	0.0505063236877606	0.183381324975345	0.275416941689951	0.782995929622926	0.888015637529862	1.03562832090873
ENSG00000213799.10	ZNF845	0.0615553518493952	0.100370717121918	0.613279984585795	0.539691225532849	0.7273823010792	1.0435902364396
ENSG00000213809.8	KLRK1	-0.0075831806593208	0.034721776384648	-0.218398407250663	0.827118706418463	NA	-1.00527009866523
ENSG00000213822.6	CEACAM18	NA	NA	NA	NA	NA	NA
ENSG00000213853.9	EMP2	-0.0348709977337909	0.133733116967745	-0.26075065417193	0.794284800491552	NA	-1.02446521376037
ENSG00000213859.4	KCTD11	-0.0854726747801376	0.144685818394295	-0.590746734743617	0.554690129134401	0.738518752848176	-1.06103531481295
ENSG00000213865.7	C8orf44	0.275417190788558	0.1437639057476	1.91576035275569	0.0553956064148102	0.185957635132573	1.21034403939476
ENSG00000213886.3	UBD	NA	NA	NA	NA	NA	NA
ENSG00000213889.10	PPM1N	-0.341512853425479	0.137502498851695	-2.48368470593267	0.0130030880600955	0.0698320146927293	-1.26708460058902
ENSG00000213892.10	CEACAM16	NA	NA	NA	NA	NA	NA
ENSG00000213901.10	SLC23A3	-0.234728364955557	0.188998488092188	-1.24195895599473	0.214251705935263	0.430039388733212	-1.1766851664705
ENSG00000213903.8	LTB4R	-0.281403856077937	0.112582704274319	-2.4995300822786	0.0124358140494067	0.067885104509738	-1.21537696683254
ENSG00000213906.9	LTB4R2	-0.085051802519766	0.156648104113138	-0.542948176751237	0.587165484102257	0.761330287692514	-1.06072582792332
ENSG00000213918.10	DNASE1	0.252709980760272	0.078679204659269	3.21190309249651	0.0013185884551904	0.0133651616628672	1.19144303944817
ENSG00000213920.8	MDP1	0.118086093330268	0.169229957884081	0.697784805992533	0.485311782531531	0.685091669256556	1.08529413525584
ENSG00000213921.6	LEUTX	NA	NA	NA	NA	NA	NA
ENSG00000213923.10	CSNK1E	0.288122414092635	0.115267585269904	2.49959616502751	0.0124334948814736	0.067885104509738	1.22105011557648
ENSG00000213927.3	CCL27	NA	NA	NA	NA	NA	NA
ENSG00000213928.8	IRF9	-0.0155946752485043	0.168524068081644	-0.0925367837723289	0.926271567359167	0.965667809446268	-1.01086803787149
ENSG00000213930.11	GALT	-0.175818947157562	0.104206683703276	-1.6872137266953	0.0915622628963028	0.255955835418353	-1.12960544440774
ENSG00000213931.5	HBE1	0.000953270304814912	0.043625621460492	0.0218511570242777	0.982566686508621	NA	1.00066097497184
ENSG00000213934.6	HBG1	NA	NA	NA	NA	NA	NA
ENSG00000213937.3	CLDN9	0.0195470754211206	0.113707542602871	0.171906585734508	0.863510968998512	NA	1.01364120387162
ENSG00000213949.8	ITGA1	-0.143495180732881	0.18214045391059	-0.787827073294327	0.430797862767467	0.641411282558179	-1.104577909838
ENSG00000213965.3	NUDT19	-0.0307896334270652	0.0939656981691235	-0.327668862435829	0.743162048898842	0.864237217409056	-1.02157111146498
ENSG00000213967.10	ZNF726	-0.494423669861948	0.164813768185747	-2.9998930022929	0.00270074461072542	0.0223418787593759	-1.40875786985603
ENSG00000213973.8	ZNF99	-0.0614267866163611	0.0819243825078659	-0.749798591529979	0.453376017174144	NA	-1.04349724142674
ENSG00000213977.7	TAX1BP3	-0.253343159090317	0.167249673050931	-1.51476026511077	0.129833126441607	0.319798154455093	-1.19196606161413
ENSG00000213983.11	AP1G2	-0.080324952111167	0.0913638255334349	-0.879176759972378	0.379305443211816	0.59765748862252	-1.05725614973877
ENSG00000213988.9	ZNF90	-0.560110665328454	0.12872112987235	-4.35134982021914	1.35301981322767e-05	0.000368179192804654	-1.47438230892871
ENSG00000213995.11	CARKD	-0.0610490035633045	0.0947210816980872	-0.644513369873576	0.519242590666488	0.712173928803599	-1.0432240277866
ENSG00000213996.12	TM6SF2	NA	NA	NA	NA	NA	NA
ENSG00000213999.15	MEF2B	0.466421004411363	0.143829408762068	3.24287646334518	0.00118329506150994	0.0124342234377955	1.38167758773825
ENSG00000214013.9	GANC	0.0955468264015948	0.101081532104272	0.945245134423096	0.344533741790964	0.566681542144172	1.06847031486951
ENSG00000214021.15	TTLL3	-0.118630676240327	0.139300177129698	-0.851618990619617	0.394425595847606	0.610637513158514	-1.08570388519334
ENSG00000214022.11	REPIN1	0.089166364422141	0.0983210772131029	0.906889620715609	0.364465170418033	0.58395601029212	1.06375533279906
ENSG00000214026.10	MRPL23	-0.0613822776921963	0.146673332424027	-0.418496509745496	0.675584137874173	0.823021132573652	-1.04346504874441
ENSG00000214029.4	ZNF891	-0.329541990445967	0.136032000732643	-2.42253285014641	0.0154127321912456	0.0784633254852202	-1.25661437629876
ENSG00000214042.1	IFNA7	NA	NA	NA	NA	NA	NA
ENSG00000214046.8	SMIM7	0.0586956415239644	0.0911649862135202	0.643839745519092	0.519679357519475	0.712375174125543	1.04152368055747
